Format Version,1.21,Take Name,Cabeza,Capture Frame Rate,120.000000,Export Frame Rate,30.000000,Capture Start Time,2017-11-09 10.32.21.262 AM,Total Frames in Take,1014,Total Exported Frames,254,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Head,Head,Head,RArm,RArm,RArm,RLeg,RLeg,RLeg,LLeg,LLeg,LLeg,Torso,Torso,Torso,LArm,LArm,LArm
,,"8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E3570B8","8392B20CF49E3570B8","8392B20CF49E3570B8"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
57,1.900000,-0.093972,1.707542,-0.081286,-0.052785,0.828953,-0.302936,-0.097844,0.093071,-0.233721,-0.096858,0.088501,0.214969,-0.161166,1.111570,-0.017421,-0.122061,0.832764,0.266994
58,1.933333,-0.093190,1.707297,-0.082718,-0.052516,0.829103,-0.302934,-0.097859,0.093061,-0.233704,-0.096867,0.088493,0.214977,-0.161124,1.111578,-0.017389,-0.122195,0.832522,0.266634
59,1.966667,-0.092501,1.707033,-0.084101,-0.052225,0.829350,-0.303009,-0.097852,0.093048,-0.233697,-0.096866,0.088481,0.214978,-0.161104,1.111563,-0.017344,-0.122386,0.832222,0.266196
60,2.000000,-0.091771,1.706769,-0.085433,-0.051909,0.829540,-0.303093,-0.097867,0.093061,-0.233698,-0.096856,0.088488,0.214988,-0.161117,1.111539,-0.017276,-0.122724,0.831815,0.265706
61,2.033333,-0.091080,1.706496,-0.086765,-0.051522,0.829736,-0.303243,-0.097871,0.093076,-0.233693,-0.096860,0.088483,0.214997,-0.161155,1.111510,-0.017270,-0.122990,0.831568,0.265082
62,2.066667,-0.090371,1.706240,-0.088101,-0.051096,0.829828,-0.303434,-0.097872,0.093063,-0.233700,-0.096865,0.088483,0.214975,-0.161223,1.111498,-0.017351,-0.123392,0.831465,0.264436
63,2.100000,-0.089614,1.705841,-0.089430,-0.050521,0.829813,-0.303562,-0.097876,0.093055,-0.233692,-0.096879,0.088478,0.214989,-0.161278,1.111465,-0.017450,-0.123894,0.831431,0.263922
64,2.133333,-0.088872,1.705528,-0.090603,-0.049857,0.829902,-0.303723,-0.097867,0.093074,-0.233688,-0.096870,0.088491,0.214989,-0.161277,1.111454,-0.017591,-0.124420,0.831413,0.263487
65,2.166667,-0.088047,1.705272,-0.091748,-0.049135,0.829902,-0.304002,-0.097853,0.093070,-0.233701,-0.096876,0.088483,0.214991,-0.161286,1.111417,-0.017777,-0.125204,0.831436,0.263081
66,2.200000,-0.087168,1.705010,-0.092603,-0.048460,0.829956,-0.304248,-0.097842,0.093063,-0.233703,-0.096875,0.088488,0.214971,-0.161272,1.111361,-0.017945,-0.125945,0.831394,0.262676
67,2.233333,-0.086397,1.704856,-0.093196,-0.047679,0.829859,-0.304451,-0.097835,0.093079,-0.233704,-0.096865,0.088481,0.214978,-0.161225,1.111366,-0.018009,-0.126570,0.831386,0.262328
68,2.266667,-0.086085,1.704761,-0.093615,-0.047033,0.829911,-0.304690,-0.097837,0.093069,-0.233706,-0.096879,0.088482,0.214969,-0.161174,1.111372,-0.018037,-0.127117,0.831382,0.262125
69,2.300000,-0.086122,1.704625,-0.093801,-0.046385,0.830004,-0.304858,-0.097842,0.093055,-0.233710,-0.096870,0.088474,0.214970,-0.161031,1.111397,-0.018058,-0.127554,0.831384,0.261930
70,2.333333,-0.086454,1.704537,-0.093866,-0.045814,0.830141,-0.305178,-0.097854,0.093076,-0.233707,-0.096871,0.088496,0.214981,-0.160967,1.111416,-0.018104,-0.128119,0.831479,0.261811
71,2.366667,-0.086903,1.704393,-0.093965,-0.045243,0.830166,-0.305395,-0.097852,0.093072,-0.233704,-0.096877,0.088500,0.214968,-0.160898,1.111434,-0.018175,-0.128497,0.831553,0.261731
72,2.400000,-0.087471,1.704275,-0.094113,-0.044527,0.830083,-0.305695,-0.097852,0.093064,-0.233710,-0.096870,0.088474,0.214962,-0.160823,1.111446,-0.018277,-0.128786,0.831589,0.261650
73,2.433333,-0.088060,1.704135,-0.094166,-0.044001,0.830042,-0.305657,-0.097840,0.093077,-0.233713,-0.096858,0.088495,0.214964,-0.160761,1.111483,-0.018352,-0.128904,0.831612,0.261596
74,2.466667,-0.088578,1.703965,-0.094331,-0.043515,0.829964,-0.305689,-0.097831,0.093080,-0.233719,-0.096868,0.088508,0.214958,-0.160704,1.111491,-0.018384,-0.128885,0.831639,0.261528
75,2.500000,-0.088970,1.703856,-0.094386,-0.043236,0.829950,-0.305697,-0.097822,0.093058,-0.233712,-0.096861,0.088496,0.214965,-0.160617,1.111488,-0.018411,-0.128703,0.831630,0.261500
76,2.533333,-0.089334,1.704037,-0.094258,-0.043106,0.829864,-0.305571,-0.097818,0.093074,-0.233707,-0.096846,0.088519,0.214959,-0.160462,1.111505,-0.018341,-0.128390,0.831610,0.261451
77,2.566667,-0.089663,1.704342,-0.093815,-0.043134,0.829702,-0.305337,-0.097808,0.093078,-0.233705,-0.096841,0.088519,0.214962,-0.160342,1.111591,-0.018217,-0.128019,0.831656,0.261436
78,2.600000,-0.090070,1.704602,-0.093308,-0.043342,0.829336,-0.304853,-0.097809,0.093079,-0.233712,-0.096837,0.088513,0.214958,-0.160257,1.111593,-0.018162,-0.127510,0.831816,0.261542
79,2.633333,-0.090655,1.704719,-0.092964,-0.043672,0.829049,-0.304289,-0.097815,0.093071,-0.233700,-0.096833,0.088522,0.214966,-0.160108,1.111585,-0.018053,-0.127147,0.831949,0.261633
80,2.666667,-0.091552,1.704702,-0.092721,-0.044190,0.828946,-0.303732,-0.097802,0.093110,-0.233698,-0.096821,0.088540,0.214963,-0.159962,1.111583,-0.017961,-0.126712,0.832190,0.261934
81,2.700000,-0.092735,1.704549,-0.092518,-0.044903,0.828883,-0.303077,-0.097804,0.093094,-0.233692,-0.096822,0.088532,0.214957,-0.159870,1.111568,-0.017909,-0.126483,0.832298,0.262257
82,2.733333,-0.094496,1.704198,-0.092230,-0.045818,0.828888,-0.302504,-0.097804,0.093109,-0.233696,-0.096827,0.088548,0.214970,-0.159814,1.111548,-0.017814,-0.126311,0.832485,0.262778
83,2.766667,-0.096811,1.703771,-0.091807,-0.046657,0.828549,-0.301756,-0.097802,0.093126,-0.233691,-0.096812,0.088559,0.214970,-0.159803,1.111539,-0.017767,-0.126226,0.832707,0.263205
84,2.800000,-0.099975,1.703409,-0.090805,-0.047568,0.828469,-0.301396,-0.097796,0.093111,-0.233701,-0.096760,0.088532,0.214961,-0.159814,1.111511,-0.017687,-0.126202,0.832888,0.263563
85,2.833333,-0.104315,1.702864,-0.088887,-0.048537,0.828539,-0.301145,-0.097795,0.093105,-0.233700,-0.096809,0.088545,0.214958,-0.159865,1.111496,-0.017613,-0.126205,0.833066,0.263989
86,2.866667,-0.109162,1.702361,-0.086266,-0.049296,0.828387,-0.300991,-0.097791,0.093125,-0.233693,-0.096808,0.088559,0.214956,-0.159936,1.111495,-0.017523,-0.126249,0.833505,0.264351
87,2.900000,-0.113632,1.702097,-0.082743,-0.049996,0.828072,-0.300804,-0.097793,0.093118,-0.233689,-0.096805,0.088567,0.214972,-0.159982,1.111468,-0.017406,-0.126446,0.834068,0.264641
88,2.933333,-0.117436,1.702257,-0.078738,-0.050788,0.827593,-0.300573,-0.097796,0.093102,-0.233681,-0.096762,0.088544,0.214972,-0.160102,1.111409,-0.017210,-0.126812,0.834623,0.264918
89,2.966667,-0.120919,1.702445,-0.074317,-0.051360,0.827359,-0.300340,-0.097802,0.093118,-0.233671,-0.096771,0.088561,0.214977,-0.160207,1.111378,-0.016948,-0.127310,0.835137,0.265201
90,3.000000,-0.124199,1.702643,-0.069501,-0.051761,0.827168,-0.300100,-0.097823,0.093121,-0.233666,-0.096822,0.088548,0.214987,-0.160342,1.111377,-0.016741,-0.127550,0.835585,0.265401
91,3.033333,-0.127165,1.703105,-0.064683,-0.052159,0.826996,-0.299802,-0.097836,0.093099,-0.233670,-0.096834,0.088521,0.215000,-0.160442,1.111394,-0.016536,-0.127657,0.836058,0.265695
92,3.066667,-0.129909,1.703517,-0.059361,-0.052521,0.826903,-0.299676,-0.097846,0.093114,-0.233668,-0.096852,0.088524,0.215001,-0.160614,1.111471,-0.016387,-0.127555,0.836248,0.265892
93,3.100000,-0.132316,1.703816,-0.054124,-0.052841,0.826872,-0.299715,-0.097847,0.093104,-0.233664,-0.096860,0.088497,0.215016,-0.160710,1.111438,-0.016285,-0.127164,0.836373,0.266074
94,3.133333,-0.134493,1.704324,-0.048501,-0.053278,0.827032,-0.299960,-0.097851,0.093091,-0.233673,-0.096872,0.088469,0.215017,-0.160802,1.111408,-0.016227,-0.126673,0.836356,0.266206
95,3.166667,-0.136355,1.704825,-0.042599,-0.053718,0.827167,-0.300212,-0.097858,0.093073,-0.233660,-0.096892,0.088455,0.215006,-0.160882,1.111418,-0.016214,-0.125841,0.836285,0.266318
96,3.200000,-0.137907,1.705346,-0.036353,-0.054102,0.827406,-0.300443,-0.097859,0.093085,-0.233667,-0.096914,0.088467,0.215008,-0.160976,1.111403,-0.016224,-0.125168,0.836191,0.266398
97,3.233333,-0.139319,1.705467,-0.029948,-0.054778,0.827918,-0.300794,-0.097859,0.093064,-0.233668,-0.096913,0.088457,0.215000,-0.161040,1.111364,-0.016239,-0.124417,0.836170,0.266541
98,3.266667,-0.140612,1.705421,-0.024014,-0.055354,0.828368,-0.301121,-0.097851,0.093079,-0.233671,-0.096902,0.088471,0.214985,-0.161037,1.111344,-0.016233,-0.123415,0.836042,0.266742
99,3.300000,-0.141661,1.705089,-0.018430,-0.055746,0.828633,-0.301289,-0.097857,0.093088,-0.233673,-0.096890,0.088489,0.214984,-0.160978,1.111390,-0.016200,-0.122412,0.835847,0.266948
100,3.333333,-0.142631,1.704850,-0.013278,-0.056206,0.828869,-0.301551,-0.097852,0.093080,-0.233681,-0.096875,0.088493,0.214981,-0.160982,1.111406,-0.016152,-0.121558,0.835717,0.267175
101,3.366667,-0.143204,1.704473,-0.008476,-0.056667,0.829160,-0.301868,-0.097846,0.093075,-0.233679,-0.096862,0.088510,0.214968,-0.160963,1.111417,-0.016038,-0.120578,0.835593,0.267475
