Format Version,1.21,Take Name,piernadercr,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-11-16 04.18.21.328 PM,Total Frames in Take,1891,Total Exported Frames,474,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,3.2,-0.007432,-0.103424,0.044111,0.993631,-0.054504,1.693993,-0.025999,0.000291,-0.537463,0.323131,-0.034329,-0.778166,-0.070332,0.787819,0.259281,0.000733,0.442936,-0.173962,-0.191957,-0.858311,-0.098816,0.788983,-0.261757,0.000761,-0.003831,0.060526,-0.001895,-0.998157,0.013919,0.067715,0.198606,0.000318,0.001294,-0.008745,0.001557,-0.99996,Empty,0.070863,-0.193097,0.00043,0.022359,0.015722,0.0107,0.999569,0.079944,1.358471,0.000424,0.001593
97,3.233333,-0.00721,-0.103374,0.044352,0.993627,-0.055111,1.693932,-0.025979,0.00021,-0.53824,0.323017,-0.035255,-0.777634,-0.070238,0.78771,0.259367,0.000676,0.442924,-0.174147,-0.19112,-0.858466,-0.099218,0.78891,-0.261264,0.000824,-0.003854,0.060504,-0.001937,-0.998159,0.01392,0.067723,0.198613,0.000315,0.001119,-0.008752,0.001528,-0.99996,Empty,0.070866,-0.193096,0.000432,0.022273,0.01572,0.010911,0.999569,0.079609,1.358485,0.000495,0.001611
98,3.266667,-0.007054,-0.103249,0.044906,0.993616,-0.055721,1.693876,-0.025909,0.000194,-0.538158,0.322607,-0.035531,-0.777849,-0.070157,0.787615,0.259465,0.000666,0.443391,-0.174171,-0.189736,-0.858527,-0.099488,0.788801,-0.260845,0.000823,-0.003889,0.060515,-0.00197,-0.998158,0.013918,0.067703,0.198612,0.000317,0.001099,-0.008737,0.001496,-0.99996,Empty,0.070865,-0.193094,0.000429,0.022147,0.015592,0.011194,0.999571,0.079257,1.358489,0.000598,0.001596
99,3.3,-0.007152,-0.103275,0.045578,0.993582,-0.056335,1.693804,-0.02588,0.000274,-0.538179,0.322608,-0.036802,-0.777775,-0.070138,0.787566,0.259549,0.000619,0.444408,-0.174269,-0.190058,-0.85791,-0.099594,0.788694,-0.260503,0.000875,-0.00393,0.060508,-0.002031,-0.998158,0.013907,0.067708,0.198619,0.00032,0.001093,-0.008733,0.001438,-0.99996,Empty,0.070871,-0.193092,0.000426,0.021893,0.015692,0.011018,0.999576,0.078808,1.358501,0.000795,0.00154
100,3.333333,-0.007481,-0.103746,0.046057,0.993509,-0.056956,1.693745,-0.025776,0.000284,-0.53824,0.322591,-0.036703,-0.777744,-0.070196,0.787483,0.259614,0.000628,0.443061,-0.173728,-0.190054,-0.858717,-0.099574,0.788638,-0.260154,0.000827,-0.004004,0.060501,-0.002135,-0.998158,0.013887,0.067709,0.198615,0.000321,0.001025,-0.008715,0.001406,-0.999961,Empty,0.070868,-0.193081,0.000436,0.02188,0.015857,0.010954,0.999575,0.078451,1.358571,0.001033,0.001523
101,3.366667,-0.007517,-0.104308,0.046456,0.993431,-0.057602,1.693671,-0.025594,0.000245,-0.537663,0.322869,-0.036413,-0.778041,-0.070392,0.787396,0.259717,0.000659,0.444192,-0.173827,-0.191139,-0.857872,-0.099484,0.78857,-0.259944,0.000772,-0.004062,0.060493,-0.002292,-0.998158,0.013871,0.067702,0.198609,0.000325,0.000955,-0.008712,0.001344,-0.999961,Empty,0.070859,-0.193077,0.000436,0.022225,0.015449,0.011482,0.999568,0.078048,1.358585,0.001252,0.001543
102,3.4,-0.007355,-0.104734,0.047102,0.993357,-0.058244,1.693626,-0.025285,0.000252,-0.537534,0.323439,-0.036409,-0.777894,-0.070617,0.78727,0.259925,0.000669,0.443938,-0.173798,-0.191711,-0.857881,-0.099419,0.788523,-0.259807,0.000772,-0.004125,0.060468,-0.002439,-0.998159,0.01385,0.067699,0.198622,0.000326,0.000909,-0.008713,0.001262,-0.999961,Empty,0.07087,-0.193071,0.000433,0.022494,0.015142,0.011693,0.999564,0.077624,1.358621,0.001518,0.001584
103,3.433333,-0.006661,-0.104691,0.047975,0.993325,-0.058916,1.693532,-0.024875,0.000332,-0.536453,0.323167,-0.0361,-0.778767,-0.070933,0.787153,0.260107,0.000705,0.443578,-0.173187,-0.192602,-0.857991,-0.099338,0.788619,-0.259817,0.000802,-0.004208,0.060447,-0.002604,-0.998159,0.013824,0.067695,0.198629,0.000319,0.000877,-0.008709,0.001178,-0.999961,Empty,0.070876,-0.193062,0.000433,0.022925,0.011002,0.012308,0.999601,0.076313,1.358697,0.000875,0.002076
104,3.466667,-0.006221,-0.104755,0.048618,0.993289,-0.059697,1.693482,-0.024345,0.000319,-0.537038,0.322912,-0.035234,-0.77851,-0.071305,0.787066,0.260232,0.000659,0.443434,-0.172869,-0.192669,-0.858115,-0.099345,0.788668,-0.259859,0.000814,-0.004525,0.060253,-0.002875,-0.998169,0.013768,0.067705,0.198608,0.000309,0.000855,-0.00869,0.001152,-0.999961,Empty,0.070871,-0.193059,0.000435,0.023163,0.010779,0.012564,0.999595,0.075938,1.358704,0.001088,0.002085
105,3.5,-0.005928,-0.104756,0.049478,0.993249,-0.06041,1.693437,-0.023814,0.000292,-0.537376,0.322729,-0.035122,-0.778357,-0.071619,0.787004,0.260283,0.000642,0.443371,-0.172751,-0.193008,-0.858095,-0.099363,0.788754,-0.259928,0.000813,-0.004651,0.060241,-0.002973,-0.998169,0.013749,0.067692,0.198617,0.000323,0.000802,-0.008679,0.001069,-0.999961,Empty,0.07087,-0.193046,0.000432,0.023564,0.01083,0.01261,0.999584,0.075539,1.35875,0.001336,0.002064
106,3.533333,-0.005378,-0.104779,0.049943,0.993226,-0.061119,1.693429,-0.023254,0.000328,-0.540149,0.3221,-0.035144,-0.776695,-0.071928,0.786889,0.260266,0.000673,0.443299,-0.172013,-0.193187,-0.85824,-0.099462,0.788859,-0.259968,0.000809,-0.004691,0.060244,-0.003039,-0.998168,0.013737,0.067694,0.198625,0.000326,0.000756,-0.008669,0.000966,-0.999962,Empty,0.07088,-0.193035,0.00043,0.024097,0.010978,0.012876,0.999566,0.075129,1.358821,0.001613,0.002052
107,3.566667,-0.004912,-0.104927,0.050433,0.993188,-0.061785,1.693398,-0.022662,0.000313,-0.540376,0.322026,-0.035393,-0.776557,-0.072143,0.786718,0.260197,0.000657,0.442512,-0.171874,-0.193269,-0.858656,-0.099674,0.788951,-0.260169,0.000883,-0.004695,0.060226,-0.003105,-0.998169,0.013736,0.067688,0.198619,0.000326,0.000653,-0.008686,0.000867,-0.999962,Empty,0.070867,-0.193027,0.000431,0.02427,0.011074,0.013268,0.999556,0.07471,1.3589,0.001877,0.002032
108,3.6,-0.00453,-0.104764,0.051047,0.993176,-0.062526,1.693337,-0.022092,0.000363,-0.538894,0.322195,-0.034866,-0.77754,-0.072498,0.78653,0.260041,0.000568,0.441455,-0.171924,-0.19453,-0.858905,-0.099923,0.789131,-0.260281,0.000887,-0.004694,0.060222,-0.003126,-0.998169,0.01373,0.067681,0.198616,0.000323,0.000598,-0.008694,0.00079,-0.999962,Empty,0.070858,-0.193029,0.000437,0.024063,0.015947,0.013505,0.999492,0.075339,1.358887,0.00309,0.00156
109,3.633333,-0.004061,-0.104605,0.051726,0.99316,-0.063327,1.693293,-0.021523,0.000332,-0.540203,0.322157,-0.035432,-0.776621,-0.07263,0.786366,0.259887,0.000571,0.440255,-0.171355,-0.194107,-0.85973,-0.10023,0.789352,-0.260392,0.000853,-0.004669,0.060248,-0.003182,-0.998168,0.013719,0.067692,0.198619,0.000324,0.000587,-0.00867,0.000696,-0.999962,Empty,0.070858,-0.193021,0.000442,0.024317,0.016128,0.013681,0.999481,0.074927,1.358948,0.00346,0.00155
110,3.666667,-0.003747,-0.10463,0.052275,0.993129,-0.064139,1.693235,-0.020906,0.000347,-0.539746,0.322362,-0.035373,-0.776857,-0.072821,0.786214,0.259702,0.000664,0.441028,-0.171495,-0.195043,-0.859094,-0.100437,0.789524,-0.260388,0.000816,-0.004686,0.060229,-0.003267,-0.998168,0.013713,0.067687,0.198611,0.000324,0.000556,-0.008684,0.000584,-0.999962,Empty,0.070853,-0.19302,0.00044,0.02492,0.015679,0.014367,0.999463,0.074383,1.358963,0.003874,0.001557
111,3.7,-0.003176,-0.105124,0.053065,0.993037,-0.064989,1.693177,-0.020226,0.000345,-0.540502,0.322862,-0.035589,-0.776113,-0.072996,0.786132,0.25959,0.000672,0.440907,-0.171643,-0.195182,-0.859095,-0.100717,0.789742,-0.260324,0.000774,-0.004724,0.060252,-0.003516,-0.998166,0.013713,0.067661,0.198611,0.000357,0.000525,-0.008661,0.000522,-0.999962,Empty,0.070844,-0.193014,0.000445,0.025141,0.015639,0.014751,0.999453,0.073952,1.359123,0.00436,0.001561
112,3.733333,-0.002621,-0.105411,0.053545,0.992983,-0.065852,1.693121,-0.019407,0.000389,-0.540882,0.323896,-0.035058,-0.775441,-0.073235,0.786059,0.259635,0.000698,0.439366,-0.171985,-0.194511,-0.859967,-0.100959,0.790028,-0.260171,0.000738,-0.004864,0.060244,-0.00357,-0.998165,0.0137,0.067656,0.198619,0.000359,0.00037,-0.008657,0.000458,-0.999962,Empty,0.070853,-0.192995,0.000458,0.02554,0.015599,0.015271,0.999436,0.07358,1.359218,0.004861,0.001565
113,3.766667,-0.001898,-0.105788,0.054106,0.992914,-0.066762,1.693048,-0.018487,0.000334,-0.540859,0.325141,-0.034903,-0.774943,-0.073395,0.785957,0.259932,0.000667,0.438518,-0.171911,-0.194035,-0.860523,-0.101211,0.790344,-0.259999,0.000777,-0.004931,0.06023,-0.003673,-0.998166,0.01369,0.067651,0.198619,0.000366,0.000411,-0.008755,0.000504,-0.999961,Empty,0.07086,-0.192955,0.00049,0.026106,0.015761,0.016253,0.999403,0.07321,1.359308,0.005408,0.001563
114,3.8,-0.001156,-0.105208,0.055812,0.992882,-0.067685,1.692908,-0.017384,0.000375,-0.54105,0.325225,-0.034655,-0.774786,-0.073428,0.785818,0.260427,0.000619,0.438612,-0.172021,-0.194142,-0.860429,-0.10139,0.790563,-0.259742,0.000742,-0.005007,0.060234,-0.00367,-0.998165,0.013678,0.067643,0.198622,0.000364,0.000177,-0.008642,0.000336,-0.999963,Empty,0.070849,-0.192967,0.000453,0.026708,0.015725,0.016723,0.99938,0.072881,1.359398,0.005992,0.001561
115,3.833333,-0.000297,-0.104844,0.0571,0.992848,-0.068642,1.692777,-0.016234,0.000396,-0.541465,0.324944,-0.034958,-0.7746,-0.073327,0.785587,0.261086,0.000633,0.439656,-0.172447,-0.195124,-0.859588,-0.101336,0.790731,-0.259493,0.00077,-0.005127,0.060216,-0.003764,-0.998165,0.01367,0.06764,0.198634,0.000368,0.000065,-0.008652,0.000239,-0.999963,Empty,0.070854,-0.192952,0.00045,0.027244,0.016084,0.017218,0.999351,0.072574,1.359474,0.006662,0.001564
116,3.866667,0.000878,-0.104434,0.057626,0.992861,-0.069554,1.692728,-0.01502,0.00036,-0.54194,0.323977,-0.034896,-0.774675,-0.073201,0.785371,0.261856,0.000613,0.440089,-0.172637,-0.195757,-0.859184,-0.101163,0.790791,-0.259232,0.000764,-0.005175,0.060203,-0.003816,-0.998165,0.013669,0.067637,0.198642,0.000369,-0.00014,-0.008728,0.000315,-0.999962,Empty,0.070894,-0.192922,0.000479,0.027381,0.016669,0.017602,0.999331,0.072234,1.359542,0.007373,0.00154
117,3.9,0.001018,-0.104205,0.058707,0.992821,-0.070365,1.692648,-0.013848,0.000353,-0.541934,0.323198,-0.034982,-0.775001,-0.073015,0.785228,0.262532,0.000567,0.438968,-0.171857,-0.196996,-0.859631,-0.100837,0.790904,-0.258881,0.000817,-0.005227,0.060201,-0.003811,-0.998165,0.013669,0.067615,0.198652,0.000369,-0.000054,-0.008766,0.000219,-0.999962,Empty,0.070877,-0.192899,0.000473,0.027779,0.016934,0.018095,0.999307,0.071836,1.359634,0.008124,0.001545
118,3.933333,0.001839,-0.103895,0.059342,0.992815,-0.071147,1.692577,-0.012618,0.000368,-0.541519,0.323585,-0.034762,-0.77514,-0.072851,0.785056,0.263332,0.000698,0.438122,-0.171764,-0.198336,-0.859773,-0.100468,0.79095,-0.258339,0.000771,-0.005332,0.060199,-0.003852,-0.998165,0.01366,0.067614,0.198662,0.000364,-0.000162,-0.008788,0.000145,-0.999961,Empty,0.070876,-0.192882,0.000477,0.028467,0.017393,0.018422,0.999274,0.071469,1.359701,0.008927,0.001534
119,3.966667,0.002596,-0.103594,0.059637,0.992827,-0.07187,1.692528,-0.01135,0.000376,-0.541319,0.322976,-0.035048,-0.77552,-0.072657,0.784851,0.264051,0.000608,0.436955,-0.171346,-0.199101,-0.860273,-0.100206,0.790974,-0.257866,0.000782,-0.006114,0.060483,-0.003722,-0.998144,0.013567,0.067573,0.198758,0.000525,-0.000362,-0.008729,0.000111,-0.999962,Empty,0.070896,-0.192871,0.000471,0.028988,0.017992,0.018897,0.999239,0.0711,1.35978,0.009686,0.001541
120,4,0.003046,-0.103536,0.060022,0.992808,-0.072605,1.692464,-0.010044,0.000373,-0.542032,0.322215,-0.035151,-0.775334,-0.07238,0.78461,0.264676,0.000577,0.436797,-0.171736,-0.199819,-0.860109,-0.100123,0.790998,-0.25736,0.000772,-0.005489,0.060217,-0.0038,-0.998163,0.013669,0.067588,0.198678,0.000363,-0.000435,-0.008726,0.000118,-0.999962,Empty,0.070909,-0.192859,0.000477,0.029227,0.018448,0.019436,0.999214,0.070709,1.359823,0.010531,0.001551
121,4.033333,0.003987,-0.102872,0.060229,0.992861,-0.073379,1.692416,-0.008626,0.000372,-0.541621,0.321498,-0.034879,-0.775931,-0.07201,0.784404,0.265386,0.000628,0.436393,-0.171706,-0.199517,-0.86039,-0.100155,0.791029,-0.256655,0.000719,-0.0059,0.060251,-0.0036,-0.998159,0.013619,0.06754,0.198711,0.000424,-0.000461,-0.008757,0.000064,-0.999962,Empty,0.070894,-0.192865,0.000471,0.02977,0.01888,0.020045,0.999177,0.070392,1.359894,0.0113,0.001548
122,4.066667,0.004748,-0.101865,0.061185,0.992903,-0.074203,1.692343,-0.007253,0.000358,-0.542818,0.321017,-0.034571,-0.775307,-0.071689,0.784188,0.265931,0.000618,0.432665,-0.172393,-0.200635,-0.861874,-0.10041,0.79124,-0.255969,0.000765,-0.006357,0.06049,-0.003657,-0.998142,0.013563,0.067553,0.198783,0.000528,-0.000413,-0.008774,0.000022,-0.999961,Empty,0.070891,-0.192852,0.000471,0.030297,0.019267,0.020776,0.999139,0.070042,1.359971,0.012128,0.001535
123,4.1,0.005331,-0.101156,0.061977,0.992924,-0.074987,1.692284,-0.005807,0.000349,-0.543557,0.32032,-0.034619,-0.775075,-0.071321,0.784031,0.26647,0.000572,0.434353,-0.172362,-0.201895,-0.860736,-0.100698,0.791522,-0.255093,0.000793,-0.006146,0.060255,-0.003671,-0.998157,0.013599,0.067543,0.198725,0.000429,-0.000351,-0.00881,-0.000023,-0.999961,Empty,0.07089,-0.192827,0.000472,0.030526,0.020377,0.020966,0.999106,0.069806,1.360135,0.01314,0.001546
124,4.133333,0.005917,-0.100697,0.06243,0.992939,-0.075781,1.692263,-0.00437,0.000314,-0.54385,0.320725,-0.033964,-0.774732,-0.070808,0.783813,0.267126,0.000786,0.433587,-0.172732,-0.203052,-0.860776,-0.101183,0.791838,-0.254266,0.000819,-0.006294,0.06027,-0.003731,-0.998155,0.01359,0.067537,0.198742,0.000437,-0.000403,-0.008796,-0.000175,-0.999961,Empty,0.070859,-0.192811,0.00045,0.030969,0.020739,0.021763,0.999068,0.069511,1.360244,0.01411,0.001521
125,4.166667,0.00605,-0.100362,0.063274,0.992919,-0.076543,1.692223,-0.002825,0.000366,-0.545068,0.320116,-0.034256,-0.774115,-0.07036,0.78374,0.267818,0.000634,0.432257,-0.17294,-0.201603,-0.861744,-0.101757,0.792138,-0.253458,0.000773,-0.006616,0.06046,-0.003845,-0.998141,0.013557,0.067571,0.198795,0.000524,-0.000558,-0.008862,-0.000352,-0.999961,Empty,0.070854,-0.192798,0.000444,0.031377,0.021455,0.022202,0.999031,0.069264,1.360426,0.015307,0.001514
126,4.2,0.006543,-0.099903,0.064097,0.992909,-0.07729,1.692125,-0.001221,0.000338,-0.546977,0.319517,-0.034353,-0.77301,-0.069816,0.783617,0.268685,0.00073,0.433635,-0.174352,-0.201934,-0.860689,-0.102273,0.792386,-0.252356,0.000739,-0.006788,0.060525,-0.003848,-0.998136,0.013535,0.06756,0.198831,0.000528,-0.000757,-0.008858,-0.000529,-0.99996,Empty,0.070832,-0.192765,0.000405,0.031617,0.021863,0.022541,0.999007,0.069019,1.360522,0.016712,0.001489
127,4.233333,0.006802,-0.099702,0.065191,0.992856,-0.077916,1.691985,0.000595,0.000348,-0.54735,0.31894,-0.033683,-0.773014,-0.06937,0.783528,0.269702,0.000733,0.430798,-0.173905,-0.202842,-0.861989,-0.102697,0.792855,-0.251453,0.000756,-0.006584,0.060354,-0.003683,-0.998149,0.013591,0.067542,0.198782,0.000436,-0.001195,-0.008909,-0.000775,-0.999959,Empty,0.070803,-0.192756,0.000398,0.0318,0.022696,0.022973,0.998972,0.068972,1.360678,0.018384,0.001495
128,4.266667,0.006871,-0.099679,0.065906,0.992811,-0.07851,1.69186,0.002611,0.000345,-0.549294,0.319309,-0.033379,-0.771494,-0.069014,0.783464,0.271255,0.000834,0.430459,-0.174294,-0.201588,-0.862374,-0.10312,0.792974,-0.250102,0.000771,-0.006774,0.06037,-0.003549,-0.998147,0.013597,0.067532,0.198803,0.000438,-0.001548,-0.008936,-0.000968,-0.999958,Empty,0.07082,-0.192734,0.000392,0.032127,0.022995,0.023214,0.99895,0.068751,1.360647,0.020272,0.00147
129,4.3,0.006568,-0.099533,0.066598,0.992781,-0.07902,1.691726,0.004929,0.000339,-0.550377,0.317905,-0.032372,-0.771346,-0.068727,0.78344,0.272963,0.000876,0.430039,-0.174747,-0.203547,-0.862032,-0.103334,0.793138,-0.248623,0.000756,-0.006988,0.060414,-0.003441,-0.998143,0.013609,0.067523,0.198828,0.000435,-0.001641,-0.008923,-0.001172,-0.999958,-0.054806,0.070822,-0.19269,0.000385,0.032353,0.023692,0.023426,0.998921,0.068714,1.360686,0.022483,0.001468
130,4.333333,0.006664,-0.09892,0.067449,0.992785,-0.079416,1.691613,0.007599,0.0003,-0.548993,0.318919,-0.033308,-0.771873,-0.068415,0.783376,0.275151,0.000816,0.429813,-0.174566,-0.204633,-0.861924,-0.10348,0.7934,-0.246901,0.000871,-0.007165,0.060482,-0.003218,-0.998138,0.013632,0.067488,0.198859,0.000436,-0.002071,-0.008918,-0.001425,-0.999957,-0.054844,0.070829,-0.192644,0.000372,0.032275,0.024767,0.02357,0.998894,0.068707,1.360739,0.024944,0.001467
131,4.366667,0.006875,-0.098598,0.067771,0.992793,-0.079795,1.691507,0.010602,0.000312,-0.550635,0.318051,-0.03263,-0.771091,-0.068189,0.78339,0.277782,0.000842,0.42979,-0.174562,-0.204084,-0.862066,-0.103459,0.793292,-0.244635,0.000735,-0.007399,0.060549,-0.003011,-0.998133,0.013651,0.067464,0.198891,0.000432,-0.002345,-0.008859,-0.00192,-0.999956,-0.05493,0.070855,-0.192598,0.000411,0.032547,0.025182,0.023995,0.998865,0.068596,1.360704,0.027609,0.001477
132,4.4,0.007378,-0.097525,0.068341,0.992856,-0.080145,1.6914,0.013894,0.000337,-0.55004,0.317358,-0.031839,-0.771833,-0.067768,0.783296,0.280812,0.000805,0.429887,-0.175451,-0.207846,-0.860938,-0.103381,0.793444,-0.242061,0.000826,-0.00775,0.060645,-0.002836,-0.998125,0.013664,0.067436,0.198934,0.00044,-0.002863,-0.008625,-0.002234,-0.999956,-0.055052,0.070758,-0.192458,0.000429,0.032892,0.025827,0.024239,0.998831,0.06862,1.360724,0.030517,0.001486
133,4.433333,0.007826,-0.096718,0.068743,0.992904,-0.080494,1.691294,0.017529,0.000337,-0.550386,0.316732,-0.030256,-0.771908,-0.067515,0.783382,0.284348,0.000845,0.427982,-0.175978,-0.206769,-0.862038,-0.103368,0.793437,-0.239005,0.000771,-0.008123,0.060711,-0.002603,-0.998119,0.013689,0.067398,0.198982,0.000439,-0.003258,-0.008536,-0.002965,-0.999954,-0.055181,0.070795,-0.192409,0.000432,0.033258,0.026166,0.024626,0.998801,0.068581,1.360678,0.033646,0.001498
134,4.466667,0.008436,-0.095485,0.069366,0.992975,-0.080842,1.691085,0.021335,0.000329,-0.549417,0.315923,-0.030247,-0.772929,-0.067327,0.783328,0.288093,0.000831,0.429153,-0.175974,-0.208508,-0.861037,-0.103311,0.793423,-0.235492,0.000789,-0.008104,0.061048,-0.00202,-0.9981,0.013713,0.067299,0.199071,0.000434,-0.003007,-0.008394,-0.004835,-0.999949,-0.055233,0.070941,-0.192333,0.00043,0.033407,0.02718,0.02487,0.998763,0.068612,1.3606,0.037009,0.001489
135,4.5,0.008734,-0.094524,0.070088,0.993014,-0.081145,1.690849,0.025392,0.000312,-0.550148,0.315752,-0.029741,-0.772498,-0.067028,0.783214,0.29229,0.000848,0.42941,-0.176859,-0.208173,-0.860809,-0.103265,0.793112,-0.231682,0.000765,-0.008682,0.061069,-0.001565,-0.998095,0.013722,0.06727,0.199142,0.000409,-0.003758,-0.008081,-0.005405,-0.999946,-0.055316,0.070959,-0.192193,0.000433,0.033676,0.027881,0.025069,0.998729,0.068614,1.360413,0.040522,0.001497
136,4.533333,0.009369,-0.093696,0.070539,0.993055,-0.081333,1.690555,0.029563,0.00034,-0.549107,0.315582,-0.028967,-0.773337,-0.066874,0.78312,0.296675,0.000806,0.428478,-0.177122,-0.209449,-0.86091,-0.103159,0.792815,-0.227636,0.000747,-0.009171,0.061302,-0.001394,-0.998076,0.013788,0.067254,0.199262,0.000414,-0.003967,-0.007928,-0.006471,-0.99994,-0.055368,0.071046,-0.192122,0.000426,0.033729,0.028807,0.025087,0.998701,0.068609,1.360177,0.044238,0.001492
137,4.566667,0.009693,-0.092742,0.070644,0.993134,-0.081498,1.690292,0.033864,0.000341,-0.547988,0.315738,-0.027987,-0.774103,-0.066273,0.782688,0.301257,0.000749,0.428523,-0.177165,-0.210526,-0.860615,-0.103254,0.792406,-0.223382,0.000766,-0.009872,0.061608,-0.001194,-0.998051,0.01377,0.067206,0.199386,0.000511,-0.004661,-0.00783,-0.007185,-0.999933,-0.055438,0.071161,-0.192101,0.000458,0.03358,0.030059,0.024556,0.998682,0.068603,1.359916,0.048096,0.001475
138,4.6,0.009808,-0.091806,0.070528,0.993228,-0.08162,1.690002,0.038206,0.000309,-0.545397,0.314722,-0.027801,-0.77635,-0.065781,0.78246,0.305878,0.000609,0.42981,-0.177855,-0.209869,-0.859992,-0.103466,0.791952,-0.218989,0.000709,-0.010395,0.061628,-0.000981,-0.998045,0.013815,0.067165,0.199437,0.000483,-0.004743,-0.007491,-0.007505,-0.999933,-0.055542,0.071133,-0.192,0.000491,0.033617,0.031619,0.024505,0.998634,0.068541,1.359621,0.052058,0.001464
139,4.633333,0.009932,-0.090362,0.07062,0.993352,-0.081727,1.689689,0.042644,0.000332,-0.54443,0.314028,-0.027229,-0.777329,-0.065242,0.782133,0.310623,0.000627,0.428253,-0.17814,-0.20984,-0.860716,-0.103784,0.791508,-0.214282,0.000716,-0.010953,0.061746,-0.000493,-0.998032,0.013799,0.067089,0.199527,0.000481,-0.005197,-0.007354,-0.008009,-0.999927,-0.055584,0.071213,-0.191946,0.000502,0.033704,0.03285,0.023954,0.998605,0.068332,1.359229,0.056088,0.001479
140,4.666667,0.010291,-0.089035,0.07047,0.993479,-0.081825,1.689378,0.047178,0.000353,-0.545004,0.312235,-0.025787,-0.777698,-0.064715,0.781766,0.315507,0.000776,0.430062,-0.178739,-0.211184,-0.859361,-0.104444,0.791056,-0.209504,0.000719,-0.011547,0.061851,-0.000307,-0.998019,0.013822,0.067015,0.199601,0.000479,-0.005577,-0.007204,-0.008445,-0.999923,-0.055647,0.071253,-0.191865,0.000487,0.034062,0.034004,0.024171,0.998549,0.068153,1.358872,0.060035,0.00149
141,4.7,0.010745,-0.087298,0.070332,0.993638,-0.08196,1.689037,0.051787,0.000305,-0.544582,0.31181,-0.026682,-0.778135,-0.064273,0.781452,0.320471,0.000624,0.429253,-0.180699,-0.211685,-0.859232,-0.105478,0.790645,-0.204726,0.000729,-0.012629,0.061974,0.00015,-0.997998,0.013812,0.06689,0.199674,0.000476,-0.006022,-0.007008,-0.00888,-0.999918,-0.055716,0.071308,-0.191829,0.000548,0.033914,0.035572,0.023861,0.998507,0.067936,1.358474,0.064037,0.001529
142,4.733333,0.011449,-0.08588,0.070007,0.993777,-0.082153,1.688694,0.056448,0.000321,-0.543851,0.309713,-0.024734,-0.779546,-0.063763,0.780965,0.32528,0.000673,0.429456,-0.18199,-0.212171,-0.858738,-0.106686,0.790276,-0.199859,0.000748,-0.0134,0.062035,0.000251,-0.997984,0.013819,0.066834,0.19975,0.000482,-0.00643,-0.006767,-0.009499,-0.999911,-0.055756,0.07135,-0.191749,0.000545,0.034176,0.036988,0.023909,0.998445,0.067705,1.358066,0.067891,0.001528
143,4.766667,0.012014,-0.083573,0.069772,0.993984,-0.082404,1.688335,0.061047,0.000299,-0.544012,0.308564,-0.023964,-0.779913,-0.063329,0.780591,0.330042,0.00063,0.428712,-0.184646,-0.212471,-0.858469,-0.108175,0.789925,-0.195163,0.000776,-0.014049,0.062095,0.00026,-0.997971,0.013815,0.066775,0.19982,0.000478,-0.006831,-0.006601,-0.010207,-0.999903,-0.055841,0.071445,-0.191693,0.000584,0.034177,0.038409,0.023823,0.998393,0.06741,1.35765,0.071762,0.001552
144,4.8,0.01259,-0.081805,0.069855,0.994118,-0.08265,1.687975,0.065523,0.000272,-0.544622,0.306328,-0.023562,-0.780381,-0.062863,0.780415,0.334554,0.000645,0.429943,-0.185723,-0.214399,-0.85714,-0.110039,0.789709,-0.190551,0.000796,-0.015069,0.062181,0.000161,-0.997951,0.01381,0.066669,0.199871,0.000508,-0.007373,-0.006259,-0.010888,-0.999894,-0.055947,0.071508,-0.19159,0.00062,0.034042,0.039953,0.023885,0.998336,0.067199,1.357241,0.075574,0.001568
145,4.833333,0.013235,-0.080087,0.069614,0.994266,-0.082933,1.68759,0.069796,0.000303,-0.541972,0.30625,-0.021928,-0.782302,-0.062503,0.780016,0.338921,0.000681,0.429016,-0.187548,-0.212161,-0.857764,-0.111974,0.789281,-0.186004,0.000711,-0.015801,0.062138,-0.000082,-0.997943,0.01377,0.066614,0.200001,0.000502,-0.007874,-0.005984,-0.011567,-0.999884,-0.056037,0.071577,-0.191479,0.000651,0.03391,0.041088,0.024057,0.99829,0.066876,1.356824,0.079392,0.001575
146,4.866667,0.012969,-0.078566,0.069341,0.99441,-0.083273,1.687202,0.073859,0.000295,-0.544805,0.303938,-0.021748,-0.78124,-0.062019,0.779767,0.343083,0.000747,0.428101,-0.188529,-0.211866,-0.858079,-0.113957,0.78919,-0.181712,0.000711,-0.017292,0.062108,-0.000735,-0.997919,0.01377,0.066624,0.200072,0.000569,-0.008715,-0.005269,-0.011859,-0.999878,-0.056136,0.07155,-0.191268,0.000732,0.033593,0.042713,0.023667,0.998242,0.066545,1.356455,0.083212,0.001572
147,4.9,0.01245,-0.077939,0.069426,0.99446,-0.083635,1.68679,0.077783,0.000284,-0.544586,0.304069,-0.021149,-0.781358,-0.061752,0.779385,0.347211,0.000701,0.427502,-0.190284,-0.210444,-0.85834,-0.116072,0.788917,-0.177441,0.000719,-0.018228,0.062183,-0.000932,-0.997898,0.013735,0.06659,0.200174,0.000544,-0.009288,-0.004886,-0.013784,-0.99985,-0.056219,0.071829,-0.191119,0.00069,0.033395,0.044097,0.02369,0.998188,0.066196,1.356015,0.086981,0.001582
