Format Version,1.21,Take Name,JavierHead,Capture Frame Rate,120.000000,Export Frame Rate,30.000000,Capture Start Time,2018-11-12 05.56.55.786 PM,Total Frames in Take,1899,Total Exported Frames,476,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Head,Head,Head,Head,Head,Head,Head,Torso,Torso,Torso,Torso,Torso,Torso,Torso,RArm,RArm,RArm,RArm,RArm,RArm,RArm,LArm,LArm,LArm,LArm,LArm,LArm,LArm
,,"97564603E6D311E8D75CBFEB17343E83","97564603E6D311E8D75CBFEB17343E83","97564603E6D311E8D75CBFEB17343E83","97564603E6D311E8D75CBFEB17343E83","97564603E6D311E8D75CBFEB17343E83","97564603E6D311E8D75CBFEB17343E83","97564603E6D311E8D75CBFEB17343E83","51E6265BE6D411E8D75CBFEB17343E83","51E6265BE6D411E8D75CBFEB17343E83","51E6265BE6D411E8D75CBFEB17343E83","51E6265BE6D411E8D75CBFEB17343E83","51E6265BE6D411E8D75CBFEB17343E83","51E6265BE6D411E8D75CBFEB17343E83","51E6265BE6D411E8D75CBFEB17343E83","F9B4D26FE6D511E8D75CBFEB17343E83","F9B4D26FE6D511E8D75CBFEB17343E83","F9B4D26FE6D511E8D75CBFEB17343E83","F9B4D26FE6D511E8D75CBFEB17343E83","F9B4D26FE6D511E8D75CBFEB17343E83","F9B4D26FE6D511E8D75CBFEB17343E83","F9B4D26FE6D511E8D75CBFEB17343E83","3E3B0A8E6D611E8D75CBFEB17343E83","3E3B0A8E6D611E8D75CBFEB17343E83","3E3B0A8E6D611E8D75CBFEB17343E83","3E3B0A8E6D611E8D75CBFEB17343E83","3E3B0A8E6D611E8D75CBFEB17343E83","3E3B0A8E6D611E8D75CBFEB17343E83","3E3B0A8E6D611E8D75CBFEB17343E83"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.024223,0.659724,-0.012100,-0.751020,-0.028278,1.762577,-0.024872,-0.001160,-0.007464,-0.009611,0.999925,0.014337,1.210481,0.016945,0.361693,-0.102390,-0.886196,-0.270836,-0.145867,0.891395,-0.228211,-0.030493,0.247663,0.061661,-0.966401,-0.113936,0.875285,0.258025
1,0.033333,0.024344,0.659733,-0.012213,-0.751007,-0.028465,1.762587,-0.024977,-0.001213,-0.007442,-0.009545,0.999926,0.014211,1.210491,0.016966,0.361233,-0.102745,-0.886166,-0.271412,-0.146275,0.891437,-0.228049,-0.030387,0.247602,0.061765,-0.966413,-0.114100,0.875344,0.258064
2,0.066667,0.024439,0.659740,-0.012181,-0.750998,-0.028647,1.762582,-0.025076,-0.001270,-0.007441,-0.009497,0.999926,0.014083,1.210466,0.016975,0.361431,-0.103417,-0.885982,-0.271493,-0.146661,0.891382,-0.227838,-0.030374,0.247399,0.061839,-0.966461,-0.114259,0.875359,0.258115
3,0.100000,0.024394,0.659663,-0.012053,-0.751069,-0.028819,1.762583,-0.025139,-0.001346,-0.007435,-0.009471,0.999927,0.013951,1.210426,0.016975,0.361463,-0.103379,-0.886057,-0.271219,-0.146981,0.891318,-0.227531,-0.029915,0.247244,0.062091,-0.966499,-0.114413,0.875366,0.258199
4,0.133333,0.024409,0.659538,-0.011976,-0.751179,-0.029013,1.762593,-0.025177,-0.001424,-0.007379,-0.009449,0.999927,0.013833,1.210409,0.016963,0.361174,-0.103908,-0.886211,-0.270901,-0.147241,0.891245,-0.227196,-0.029830,0.247070,0.062105,-0.966545,-0.114530,0.875369,0.258278
5,0.166667,0.024251,0.659298,-0.011891,-0.751396,-0.029262,1.762599,-0.025200,-0.001468,-0.007423,-0.009381,0.999927,0.013692,1.210366,0.016970,0.360798,-0.104767,-0.886290,-0.270810,-0.147472,0.891092,-0.226862,-0.029866,0.247537,0.060952,-0.966498,-0.114677,0.875385,0.258367
6,0.200000,0.024328,0.659055,-0.011723,-0.751610,-0.029538,1.762593,-0.025266,-0.001484,-0.007435,-0.009316,0.999928,0.013553,1.210304,0.016959,0.361544,-0.105405,-0.886079,-0.270260,-0.147527,0.890863,-0.226533,-0.028680,0.247454,0.061700,-0.966508,-0.114776,0.875383,0.258472
7,0.233333,0.024444,0.658941,-0.011782,-0.751705,-0.029804,1.762594,-0.025333,-0.001494,-0.007427,-0.009269,0.999928,0.013412,1.210289,0.016963,0.361013,-0.105311,-0.886514,-0.269577,-0.147531,0.890677,-0.226228,-0.028984,0.247786,0.061105,-0.966451,-0.114818,0.875364,0.258487
8,0.266667,0.024392,0.658790,-0.011995,-0.751836,-0.030098,1.762565,-0.025416,-0.001817,-0.007473,-0.009148,0.999929,0.013245,1.210248,0.017095,0.360681,-0.105423,-0.886805,-0.269020,-0.147529,0.890505,-0.225988,-0.028880,0.247396,0.061436,-0.966533,-0.114838,0.875340,0.258518
9,0.300000,0.024420,0.658759,-0.012159,-0.751860,-0.030343,1.762524,-0.025479,-0.001837,-0.007388,-0.009154,0.999929,0.013114,1.210194,0.017093,0.360564,-0.105478,-0.886937,-0.268719,-0.147534,0.890353,-0.225834,-0.029041,0.247407,0.060874,-0.966561,-0.114848,0.875255,0.258564
10,0.333333,0.024486,0.658848,-0.011982,-0.751782,-0.030473,1.762522,-0.025510,-0.001865,-0.007352,-0.009174,0.999929,0.012975,1.210164,0.017088,0.360639,-0.104343,-0.886908,-0.269159,-0.147504,0.890307,-0.225799,-0.029094,0.247226,0.060831,-0.966609,-0.114865,0.875174,0.258595
11,0.366667,0.024611,0.659256,-0.011827,-0.751423,-0.030507,1.762527,-0.025547,-0.001886,-0.007311,-0.009183,0.999929,0.012830,1.210147,0.017078,0.360534,-0.103326,-0.886949,-0.269557,-0.147538,0.890283,-0.225841,-0.029074,0.247098,0.060718,-0.966649,-0.114867,0.875136,0.258611
12,0.400000,0.024758,0.659908,-0.011548,-0.750850,-0.030432,1.762535,-0.025597,-0.001944,-0.007290,-0.009176,0.999929,0.012671,1.210109,0.017058,0.360474,-0.103367,-0.887062,-0.269247,-0.147630,0.890210,-0.225918,-0.029246,0.246866,0.060716,-0.966703,-0.114875,0.875071,0.258610
13,0.433333,0.025027,0.660453,-0.011057,-0.750368,-0.030235,1.762574,-0.025667,-0.002000,-0.007265,-0.009165,0.999930,0.012513,1.210090,0.017054,0.359988,-0.104985,-0.887555,-0.267642,-0.147818,0.890078,-0.225976,-0.029188,0.246849,0.060472,-0.966725,-0.114901,0.875041,0.258594
