,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Head,Head,Head,Head,Head,Head,Head,Torso,Torso,Torso,Torso,Torso,Torso,Torso,RArm,RArm,RArm,RArm,RArm,RArm,RArm,LArm,LArm,LArm,LArm,LArm,LArm,LArm
,,"AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
6,0.200000,-0.018910,-0.132090,0.063062,0.989049,-0.049811,1.603210,-0.050161,0.006883,-0.070928,-0.004475,0.997448,-0.004194,1.104361,-0.010198,-0.024617,0.124859,0.014560,0.991762,-0.105731,0.749848,-0.241173,0.042337,-0.225591,-0.003232,0.973296,-0.130643,0.779030,0.208375
7,0.233333,-0.018898,-0.131824,0.062296,0.989133,-0.049395,1.603283,-0.050161,0.006877,-0.071155,-0.004465,0.997432,-0.004183,1.104336,-0.010166,-0.025565,0.124437,0.015031,0.991784,-0.105609,0.749682,-0.240873,0.042730,-0.225035,-0.003512,0.973407,-0.130778,0.779057,0.208227
8,0.266667,-0.018946,-0.131705,0.061309,0.989210,-0.048933,1.603372,-0.050196,0.006854,-0.071298,-0.004480,0.997422,-0.004123,1.104325,-0.010132,-0.025656,0.123944,0.014396,0.991853,-0.105526,0.749547,-0.240550,0.043087,-0.224622,-0.003782,0.973486,-0.130857,0.779031,0.208049
9,0.300000,-0.019122,-0.131618,0.060466,0.989270,-0.048468,1.603448,-0.050279,0.006791,-0.071352,-0.004534,0.997418,-0.004040,1.104314,-0.010110,-0.025333,0.123968,0.013954,0.991865,-0.105495,0.749503,-0.240203,0.042615,-0.224146,-0.004758,0.973612,-0.130901,0.778975,0.207837
10,0.333333,-0.019364,-0.131372,0.059816,0.989337,-0.048006,1.603487,-0.050351,0.006802,-0.071207,-0.004435,0.997429,-0.004024,1.104331,-0.010077,-0.026742,0.122470,0.013704,0.992017,-0.105443,0.749485,-0.239737,0.043418,-0.223755,-0.004238,0.973669,-0.130891,0.778896,0.207572
11,0.366667,-0.019659,-0.131805,0.059440,0.989297,-0.047563,1.603517,-0.050429,0.006724,-0.071127,-0.004452,0.997435,-0.003873,1.104339,-0.010078,-0.027011,0.122270,0.013185,0.992042,-0.105346,0.749447,-0.239314,0.043348,-0.223958,-0.005143,0.973621,-0.130894,0.778859,0.207221
12,0.400000,-0.019937,-0.132114,0.059342,0.989256,-0.047154,1.603513,-0.050450,0.006681,-0.071050,-0.004600,0.997440,-0.003636,1.104334,-0.010075,-0.027309,0.122055,0.012930,0.992063,-0.105211,0.749381,-0.238864,0.043880,-0.224066,-0.005385,0.973571,-0.130882,0.778833,0.206836
13,0.433333,-0.019888,-0.132225,0.059267,0.989246,-0.046792,1.603525,-0.050427,0.006612,-0.071054,-0.004748,0.997439,-0.003392,1.104340,-0.010076,-0.027655,0.122234,0.012971,0.992031,-0.105011,0.749355,-0.238457,0.044091,-0.223659,-0.005988,0.973651,-0.130744,0.778798,0.206440
14,0.466667,-0.020046,-0.132169,0.059219,0.989254,-0.046424,1.603540,-0.050375,0.006617,-0.071037,-0.004909,0.997440,-0.003122,1.104352,-0.010072,-0.027750,0.122108,0.012405,0.992051,-0.104856,0.749313,-0.238073,0.044289,-0.223561,-0.005813,0.973666,-0.130506,0.778758,0.206085
15,0.500000,-0.020148,-0.132270,0.059073,0.989247,-0.046030,1.603557,-0.050251,0.006604,-0.070993,-0.005092,0.997442,-0.002816,1.104346,-0.010095,-0.028402,0.122094,0.013187,0.992025,-0.104684,0.749351,-0.237730,0.044523,-0.223314,-0.006229,0.973709,-0.130209,0.778663,0.205743
16,0.533333,-0.020018,-0.132153,0.059090,0.989264,-0.045606,1.603583,-0.050039,0.006645,-0.071003,-0.005490,0.997439,-0.002436,1.104322,-0.010114,-0.028907,0.121298,0.012978,0.992110,-0.104511,0.749469,-0.237403,0.045719,-0.222533,-0.006204,0.973833,-0.129736,0.778491,0.205460
17,0.566667,-0.019743,-0.131922,0.058890,0.989312,-0.045166,1.603618,-0.049764,0.006741,-0.071057,-0.005784,0.997433,-0.002086,1.104295,-0.010114,-0.028366,0.121965,0.011961,0.992057,-0.104365,0.749587,-0.237067,0.045660,-0.222815,-0.006437,0.973769,-0.129228,0.778334,0.205334
18,0.600000,-0.019381,-0.131519,0.058720,0.989383,-0.044713,1.603665,-0.049426,0.006783,-0.071042,-0.006166,0.997431,-0.001676,1.104288,-0.010154,-0.028074,0.122670,0.011431,0.991984,-0.104192,0.749654,-0.236838,0.046058,-0.222664,-0.006311,0.973786,-0.128618,0.778118,0.205236
19,0.633333,-0.019084,-0.131557,0.058537,0.989395,-0.044270,1.603705,-0.049070,0.006862,-0.071129,-0.006518,0.997422,-0.001279,1.104285,-0.010166,-0.028153,0.123063,0.011508,0.991933,-0.104020,0.749774,-0.236708,0.046304,-0.222753,-0.006111,0.973755,-0.127923,0.777933,0.205161
20,0.666667,-0.018590,-0.131398,0.058288,0.989440,-0.043829,1.603770,-0.048674,0.006889,-0.071195,-0.006861,0.997415,-0.000870,1.104303,-0.010209,-0.028075,0.123199,0.011741,0.991915,-0.103835,0.749952,-0.236654,0.046718,-0.222476,-0.005579,0.973802,-0.127279,0.777832,0.205083
21,0.700000,-0.018295,-0.130951,0.058314,0.989503,-0.043391,1.603851,-0.048244,0.006937,-0.071303,-0.007069,0.997406,-0.000506,1.104352,-0.010243,-0.028568,0.122932,0.012007,0.991931,-0.103618,0.750165,-0.236640,0.047691,-0.221324,-0.005010,0.974021,-0.126711,0.777718,0.204968
