,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Head,Head,Head,Head,Head,Head,Head,Torso,Torso,Torso,Torso,Torso,Torso,Torso,RArm,RArm,RArm,RArm,RArm,RArm,RArm,LArm,LArm,LArm,LArm,LArm,LArm,LArm
,,"AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","AF95B89CE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","B79D9FFCE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","CC1E5BBFE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83","D365026AE6C311E8D75CBFEB17343E83"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
6,0.200000,-0.008338,-0.119674,0.087283,0.988934,-0.079895,1.598383,-0.060150,0.006886,-0.073829,0.022588,0.996991,0.014140,1.104710,-0.013379,-0.203473,0.520762,-0.362804,0.745506,-0.007690,0.875532,-0.232276,0.250581,-0.474240,-0.295191,0.790676,-0.029890,0.876912,0.217584
7,0.233333,-0.008141,-0.119345,0.087334,0.988971,-0.079966,1.598396,-0.059820,0.006963,-0.073716,0.022678,0.996997,0.014030,1.104695,-0.013307,-0.203628,0.520817,-0.362619,0.745515,-0.007820,0.875517,-0.232204,0.250508,-0.473351,-0.295625,0.791069,-0.029887,0.876815,0.217635
8,0.266667,-0.007859,-0.119107,0.087209,0.989013,-0.080038,1.598426,-0.059503,0.007020,-0.073588,0.022681,0.997006,0.013958,1.104678,-0.013249,-0.203474,0.521395,-0.362332,0.745292,-0.007978,0.875542,-0.232164,0.250649,-0.473658,-0.295042,0.791058,-0.029862,0.876752,0.217697
9,0.300000,-0.007989,-0.118834,0.087083,0.989056,-0.080113,1.598455,-0.059218,0.007029,-0.073433,0.022803,0.997015,0.013889,1.104666,-0.013215,-0.203245,0.521765,-0.362400,0.745063,-0.008128,0.875590,-0.232103,0.250895,-0.472937,-0.295540,0.791226,-0.029778,0.876664,0.217791
10,0.333333,-0.007737,-0.118582,0.087077,0.989089,-0.080193,1.598479,-0.058911,0.007056,-0.073293,0.022796,0.997025,0.013866,1.104659,-0.013184,-0.202971,0.522109,-0.362225,0.744982,-0.008211,0.875642,-0.232035,0.251037,-0.472450,-0.296251,0.791206,-0.029658,0.876534,0.217879
11,0.366667,-0.007323,-0.118492,0.087126,0.989098,-0.080248,1.598503,-0.058601,0.007133,-0.073319,0.022795,0.997022,0.013825,1.104653,-0.013127,-0.202409,0.521921,-0.362456,0.745154,-0.008207,0.875696,-0.232008,0.250943,-0.471973,-0.296802,0.791314,-0.029613,0.876441,0.217934
12,0.400000,-0.006784,-0.118417,0.087080,0.989115,-0.080281,1.598512,-0.058298,0.007185,-0.073381,0.022798,0.997018,0.013778,1.104648,-0.013097,-0.202087,0.521978,-0.362483,0.745189,-0.008210,0.875739,-0.231978,0.250810,-0.471817,-0.297076,0.791346,-0.029629,0.876405,0.217973
13,0.433333,-0.006543,-0.118182,0.087092,0.989144,-0.080268,1.598522,-0.058071,0.007160,-0.073433,0.022809,0.997014,0.013734,1.104641,-0.013094,-0.201839,0.522102,-0.362317,0.745250,-0.008249,0.875754,-0.231950,0.250846,-0.471860,-0.296833,0.791400,-0.029668,0.876383,0.218013
14,0.466667,-0.006265,-0.117891,0.087230,0.989168,-0.080207,1.598552,-0.057869,0.007225,-0.073468,0.022735,0.997012,0.013726,1.104653,-0.013057,-0.201653,0.522073,-0.362530,0.745216,-0.008287,0.875811,-0.231942,0.251016,-0.471911,-0.296739,0.791351,-0.029722,0.876377,0.218027
15,0.500000,-0.006143,-0.117743,0.087093,0.989199,-0.080047,1.598598,-0.057733,0.007221,-0.073496,0.022719,0.997011,0.013709,1.104647,-0.013070,-0.201560,0.521964,-0.362677,0.745247,-0.008296,0.875824,-0.231932,0.251120,-0.472300,-0.296592,0.791142,-0.029805,0.876370,0.218009
16,0.533333,-0.005939,-0.117670,0.086661,0.989246,-0.079821,1.598685,-0.057614,0.007230,-0.073560,0.022743,0.997005,0.013690,1.104644,-0.013053,-0.201344,0.522095,-0.362698,0.745203,-0.008291,0.875840,-0.231920,0.251049,-0.472759,-0.296480,0.790932,-0.029877,0.876361,0.218015
17,0.566667,-0.005775,-0.117751,0.086080,0.989288,-0.079560,1.598768,-0.057527,0.007252,-0.073665,0.022670,0.996999,0.013705,1.104638,-0.013044,-0.201225,0.521959,-0.362703,0.745328,-0.008245,0.875850,-0.231942,0.251245,-0.473076,-0.295868,0.790909,-0.029938,0.876333,0.217999
18,0.600000,-0.005685,-0.118029,0.085628,0.989295,-0.079321,1.598839,-0.057489,0.007296,-0.073818,0.022633,0.996988,0.013712,1.104632,-0.013039,-0.201228,0.521944,-0.362454,0.745459,-0.008131,0.875864,-0.231972,0.251309,-0.473082,-0.296136,0.790785,-0.030004,0.876347,0.217983
19,0.633333,-0.005840,-0.118358,0.085385,0.989276,-0.079127,1.598877,-0.057474,0.007306,-0.073956,0.022638,0.996978,0.013722,1.104637,-0.013032,-0.201196,0.521581,-0.362601,0.745650,-0.008037,0.875868,-0.231981,0.251235,-0.473389,-0.295996,0.790677,-0.030069,0.876339,0.217975
20,0.666667,-0.005966,-0.118576,0.085290,0.989257,-0.079019,1.598882,-0.057461,0.007352,-0.074089,0.022613,0.996968,0.013770,1.104629,-0.013022,-0.201111,0.521574,-0.362440,0.745756,-0.007946,0.875880,-0.231989,0.251468,-0.473336,-0.295878,0.790679,-0.030107,0.876297,0.217959
21,0.700000,-0.005970,-0.118772,0.085452,0.989220,-0.078988,1.598872,-0.057432,0.007341,-0.074214,0.022630,0.996959,0.013796,1.104622,-0.013015,-0.201110,0.521688,-0.362298,0.745746,-0.007873,0.875899,-0.232001,0.251565,-0.473491,-0.295922,0.790539,-0.030120,0.876267,0.217948
