WX Head,WY Head,WZ Head,X Head,Y Head,Z Head,WX Torso,WY Torso,WZ Torso,X Torso,Y Torso,Z Torso,WX RArm,WY RArm,WZ RArm,X RArm,Y RArm,Z RArm,WX LArm,WY LArm,WZ LArm,X LArm,Y LArm,Z LArm
0.037524815648794174,-0.19771476089954376,0.020694270730018616,-0.01019015908241272,-0.01693129539489746,0.45542383193969727,0.036569010466337204,-0.002031712792813778,0.0003182298969477415,-0.009878337383270264,-0.012398719787597656,0.32902657985687256,1.2418471574783325,1.1285802125930786,0.010893465019762516,0.04231995344161987,-0.1329089254140854,0.21976807713508606,-0.9657363891601562,1.0910522937774658,0.08797861635684967,0.04851670563220978,0.11189296096563339,0.22934061288833618
0.037444811314344406,-0.19918227195739746,0.019231358543038368,-0.010078132152557373,-0.01693093776702881,0.4554303288459778,0.03676788881421089,-0.001966108800843358,0.0005179951549507678,-0.00983196496963501,-0.012280702590942383,0.3290160894393921,1.238994836807251,1.1284219026565552,0.0068910387344658375,0.04242347925901413,-0.133135586977005,0.21977119147777557,-0.9653533697128296,1.0907866954803467,0.08810116350650787,0.048461440950632095,0.11204095184803009,0.2293693572282791
0.03764348104596138,-0.19943509995937347,0.01897476427257061,-0.010217666625976562,-0.016815185546875,0.45541876554489136,0.03696731477975845,-0.0022152154706418514,0.0003003485326189548,-0.009939014911651611,-0.01213979721069336,0.32900550961494446,1.2394566535949707,1.1281715631484985,0.00709113571792841,0.04231739044189453,-0.1329842060804367,0.21974951028823853,-0.9650768041610718,1.0908781290054321,0.08854781836271286,0.048487454652786255,0.11185263842344284,0.22937187552452087
0.0377625897526741,-0.19939182698726654,0.020685382187366486,-0.010142624378204346,-0.01704227924346924,0.45541197061538696,0.03718191012740135,-0.0020310813561081886,0.00040569985867477953,-0.009882986545562744,-0.012380242347717285,0.3289942145347595,1.2432793378829956,1.1285738945007324,0.012276530265808105,0.0423259437084198,-0.13281884789466858,0.21966183185577393,-0.9648553133010864,1.0909513235092163,0.08864879608154297,0.048486046493053436,0.1118282675743103,0.22937394678592682
0.03786155581474304,-0.19931191205978394,0.02057039923965931,-0.010137796401977539,-0.017082691192626953,0.45540651679039,0.03725820779800415,-0.0019656140357255936,0.00031963048968464136,-0.009974777698516846,-0.012431979179382324,0.3289901912212372,1.2401400804519653,1.128419041633606,0.007728652097284794,0.04225684702396393,-0.13324372470378876,0.21968600153923035,-0.9646782279014587,1.0910097360610962,0.08872003853321075,0.0483984500169754,0.1117788553237915,0.22937558591365814
0.03794493526220322,-0.19919094443321228,0.018935024738311768,-0.010221660137176514,-0.017144083976745605,0.455402135848999,0.03725820779800415,-0.0019656140357255936,0.00031963048968464136,-0.009974777698516846,-0.012431979179382324,0.3289901912212372,1.2403995990753174,1.1297019720077515,0.008002006448805332,0.042028479278087616,-0.1332254409790039,0.21960128843784332,-0.9645071625709534,1.0907526016235352,0.08885323256254196,0.048486337065696716,0.1117931678891182,0.22939732670783997
0.038038987666368484,-0.1994992047548294,0.02043086104094982,-0.010192543268203735,-0.017151713371276855,0.45539623498916626,0.0373595654964447,-0.00221481965854764,0.00030094460817053914,-0.00991395115852356,-0.01242673397064209,0.328984797000885,1.2403995990753174,1.1297019720077515,0.008002006448805332,0.042028479278087616,-0.1332254409790039,0.21960128843784332,-0.9645071625709534,1.0907526016235352,0.08885323256254196,0.048486337065696716,0.1117931678891182,0.22939732670783997
0.03777359798550606,-0.19942708313465118,0.020497284829616547,-0.010265439748764038,-0.017261147499084473,0.4554113447666168,0.03709803521633148,-0.0021479770075529814,0.00031536893220618367,-0.009995371103286743,-0.012569308280944824,0.3289986848831177,1.2433719635009766,1.1297531127929688,0.01081510167568922,0.04194425046443939,-0.13307514786720276,0.21961437165737152,-0.9641770124435425,1.090936303138733,0.08925340324640274,0.0483827069401741,0.11195184290409088,0.22938747704029083
0.03818138688802719,-0.19930565357208252,0.020509859547019005,-0.010237902402877808,-0.01703011989593506,0.455380380153656,0.037495207041502,-0.0020184817258268595,0.0004078754282090813,-0.009984701871871948,-0.01228785514831543,0.3289695680141449,1.2442655563354492,1.1283454895019531,0.011659039184451103,0.04226616024971008,-0.13274848461151123,0.21961072087287903,-0.9641063809394836,1.090693712234497,0.08920830488204956,0.048555269837379456,0.11174435913562775,0.22940686345100403
0.038236189633607864,-0.1994878053665161,0.018858464434742928,-0.010133206844329834,-0.017243385314941406,0.45537877082824707,0.03754917159676552,-0.0022571103181689978,0.00030011017224751413,-0.009849250316619873,-0.012494325637817383,0.3289682865142822,1.2401164770126343,1.1282029151916504,0.007682052906602621,0.04222570359706879,-0.1332075148820877,0.2196936011314392,-0.9647378921508789,1.0907951593399048,0.08864180743694305,0.048371389508247375,0.11181493103504181,0.2293824553489685
