WX Head,WY Head,WZ Head,X Head,Y Head,Z Head,WX Torso,WY Torso,WZ Torso,X Torso,Y Torso,Z Torso,WX RArm,WY RArm,WZ RArm,X RArm,Y RArm,Z RArm,WX LArm,WY LArm,WZ LArm,X LArm,Y LArm,Z LArm
0.010210773907601833,-0.2757940888404846,-0.013177762739360332,-0.013127364218235016,-0.016179129481315613,0.4549468755722046,0.009869455359876156,-0.09507261216640472,-0.01133409421890974,-0.0011059956159442663,-0.015066839754581451,0.3290242850780487,0.8848250508308411,0.8399358987808228,0.6654364466667175,0.05569133535027504,-0.14462018013000488,0.27224546670913696,-0.6041937470436096,0.9453871846199036,0.1806260496377945,0.08615142852067947,0.13156558573246002,0.2432946264743805
0.01050274632871151,-0.3612368404865265,-0.014109288342297077,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.010706397704780102,-0.40862759947776794,-0.014651481062173843,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.010125096887350082,-0.24412164092063904,-0.012844521552324295,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.009855094365775585,-0.07832338660955429,-0.011168282479047775,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.00991434883326292,-0.13444364070892334,-0.011726112104952335,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.010092908516526222,-0.230970561504364,-0.012707727961242199,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.01018043514341116,-0.2650640904903412,-0.013064229860901833,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.01018043514341116,-0.2650640904903412,-0.013064229860901833,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
0.01018043514341116,-0.2650640904903412,-0.013064229860901833,-0.013127366080880165,-0.016179122030735016,0.4549468755722046,0.009869451634585857,-0.09507261216640472,-0.01133409421890974,-0.0011059967800974846,-0.015066832304000854,0.3290242850780487,0.884824812412262,0.839936375617981,0.6654362678527832,0.05569128692150116,-0.14462019503116608,0.2722454369068146,-0.6041936278343201,0.9453871846199036,0.18062621355056763,0.08615142107009888,0.13156560063362122,0.2432945966720581
