WX Head,WY Head,WZ Head,X Head,Y Head,Z Head,WX Torso,WY Torso,WZ Torso,X Torso,Y Torso,Z Torso,WX RArm,WY RArm,WZ RArm,X RArm,Y RArm,Z RArm,WX LArm,WY LArm,WZ LArm,X LArm,Y LArm,Z LArm
-0.048378150910139084,-0.29016005992889404,-0.028970910236239433,-0.020529840141534805,-0.01924734190106392,0.4537951946258545,-0.04607958346605301,-0.1161249652504921,-0.04269484058022499,-0.006171310320496559,-0.025685755535960197,0.32828065752983093,1.0967353582382202,0.9433203935623169,1.006847620010376,0.01034892164170742,-0.15277493000030518,0.28607481718063354,-0.832084596157074,0.981593132019043,-0.21487556397914886,0.07677824795246124,0.08353548496961594,0.22811762988567352
-0.04849417880177498,-0.29045549035072327,-0.028964057564735413,-0.020640946924686432,-0.019202740862965584,0.45379573106765747,-0.04616593196988106,-0.11636272072792053,-0.04270472377538681,-0.006232517771422863,-0.025661667808890343,0.3282850682735443,1.0964064598083496,0.9432854652404785,1.0065668821334839,0.010306195355951786,-0.15275897085666656,0.2860906422138214,-0.8321488499641418,0.981399416923523,-0.21494433283805847,0.07674932479858398,0.08354569226503372,0.22812798619270325
-0.04792411997914314,-0.2890603542327881,-0.028707195073366165,-0.020345794036984444,-0.019249161705374718,0.4537961483001709,0.002922964049503207,-0.014498906210064888,-0.00895670335739851,-0.013521685265004635,-0.014386724680662155,0.3298720419406891,0.7281473875045776,0.9974989295005798,0.10707084089517593,0.07728765159845352,-0.12595459818840027,0.23507079482078552,-0.9961560964584351,1.0077004432678223,-0.2404235154390335,0.07913379371166229,0.07948973774909973,0.23485952615737915
0.0017289642710238695,-0.3326825201511383,-0.004248722456395626,-0.015386524610221386,-0.014184940606355667,0.4563400149345398,0.0017106496961787343,-0.014570025727152824,-0.008944441564381123,-0.013541623018682003,-0.013985034078359604,0.3298536539077759,0.727983832359314,0.9977406859397888,0.10698551684617996,0.07723063230514526,-0.12592826783657074,0.23505981266498566,-0.997573733329773,1.0069218873977661,-0.242023766040802,0.07921849191188812,0.07934358716011047,0.2349010556936264
0.0016550711588934064,-0.24800226092338562,-0.00409052474424243,-0.01538722775876522,-0.014171332120895386,0.45633959770202637,0.0016694777878001332,-0.014572445303201675,-0.008944008499383926,-0.013542325235903263,-0.013971388339996338,0.3298530578613281,0.7278361320495605,0.9978711009025574,0.10686536878347397,0.07720479369163513,-0.12592922151088715,0.23505303263664246,-0.9984716176986694,1.0063869953155518,-0.2429649829864502,0.07928326725959778,0.07924103736877441,0.2349354326725006
0.0015913135139271617,-0.026917820796370506,-0.00372708891518414,-0.015387541614472866,-0.014165034517645836,0.45633944869041443,0.0016670762561261654,-0.014572588726878166,-0.008944045752286911,-0.013542368076741695,-0.013970570638775826,0.3298530578613281,0.727817714214325,0.9978839159011841,0.10684843361377716,0.07720260322093964,-0.125930517911911,0.23505228757858276,-0.9986135363578796,1.0062965154647827,-0.24310831725597382,0.07929489016532898,0.07922354340553284,0.23494186997413635
0.005386809818446636,-0.1869301050901413,-0.003641413291916251,-0.015017194673418999,-0.012384233996272087,0.4562564492225647,0.0072213406674563885,-0.013035742565989494,-0.0057607959024608135,-0.013162195682525635,-0.011098330840468407,0.3297257721424103,0.8511265516281128,1.008342981338501,0.11942871659994125,0.07331572473049164,-0.1219659298658371,0.23268632590770721,-1.0299113988876343,1.0117754936218262,-0.2184973508119583,0.07559669017791748,0.0854572206735611,0.23407138884067535
0.039156537503004074,-0.174368217587471,-0.006599106825888157,-0.011162478476762772,-0.017669280990958214,0.45529109239578247,0.038562871515750885,-0.004495939705520868,2.3916607460705563e-05,-0.010594283230602741,-0.012792276218533516,0.3288864195346832,1.3006733655929565,1.078262209892273,0.031863871961832047,0.05050976574420929,-0.1308356672525406,0.2220706194639206,-0.9457939267158508,1.0714277029037476,0.1053067073225975,0.04919847846031189,0.11357119679450989,0.2306448519229889
0.039443958550691605,-0.17429058253765106,-0.006644710898399353,-0.011127795092761517,-0.017799168825149536,0.4552817642688751,0.03884749114513397,-0.0044199018739163876,2.694156501092948e-05,-0.01056910865008831,-0.01288665272295475,0.32887840270996094,1.2915877103805542,1.0864994525909424,0.022708522155880928,0.04907452315092087,-0.13185623288154602,0.22162769734859467,-0.9263797998428345,1.0819872617721558,0.12378327548503876,0.047128815203905106,0.11503352224826813,0.23022261261940002
0.0394478440284729,-0.1742894947528839,-0.006645306944847107,-0.011127331294119358,-0.017800919711589813,0.45528164505958557,0.03885028138756752,-0.004419154487550259,2.6956464353133924e-05,-0.010568865574896336,-0.012887578457593918,0.32887834310531616,1.2908622026443481,1.0870682001113892,0.022065209224820137,0.0489775612950325,-0.13192224502563477,0.22159947454929352,-0.9250633716583252,1.0827255249023438,0.12500491738319397,0.04698769748210907,0.11513163149356842,0.2301923930644989
0.03944878280162811,-0.1742892563343048,-0.006645412649959326,-0.011127224192023277,-0.01780136302113533,0.45528164505958557,0.03885120898485184,-0.004418908152729273,2.7016068997909315e-05,-0.010568789206445217,-0.012887902557849884,0.32887834310531616,1.2904396057128906,1.0873963832855225,0.0216926708817482,0.048921629786491394,-0.13196010887622833,0.22158335149288177,-0.924305260181427,1.0831522941589355,0.12570764124393463,0.0469062440097332,0.1151880994439125,0.23017489910125732
